Geneid,p1k_01056,p1k_01057,p1k_01058,p1k_01059,p1k_01060,p1k_01061,p1k_01062,p1k_01063,p1k_01064,p1k_01065,p1k_01066,p1k_01067,p1k_01068,p1k_01069,p1k_01070,p1k_01071,p1k_01072,p1k_01073,p1k_01074,p1k_01075,p1k_01076,p1k_01077,p1k_01078,p1k_01079,p1k_01080,p1k_01081,p1k_01082,p1k_01083,p1k_01084,p1k_01085,p1k_01086,p1k_01087,p1k_01088,p1k_01089,p1k_01090,p1k_01091
b3379,1.669387348390213,1.1122525783696493,1.0012223305054035,1.355843651796899,1.4659445318238928,1.6712617716095246,2.050846175896527,1.7373270157380436,0.8603645014889435,1.6148373337406443,1.1909784269176786,1.4745037447612004,0.273158922289909,1.3617288401929066,1.3683249864687774,1.123640508510781,0.8651451831610185,1.0246137609526809,1.1059223429270282,1.466091515847708,1.4580361555117443,2.3770804278520323,3.708661009043415,1.91950510050449,2.1627056245226544,1.1971483917235113,2.0417857283203227,1.6933486746234778,1.949294477272426,1.821814406364368,1.9865165199000825,1.6536029986950471,2.461576711779843,1.953503818724078,2.0048024131982167,2.9499202454662594
b3380,0.7003619232020128,0.7893317727337275,0.7803906087409974,0.5329347022119456,1.8176897140332988,0.973226790202043,1.701299432413365,1.4913406546407513,1.4608057585198078,2.5057588713703502,1.7215599949078482,1.603582899993695,1.0323214523757154,1.0160867825475797,0.8425151577935613,0.8156797811694396,1.122372932846603,0.39789780605116065,0.9932315576424219,0.5068330541163957,0.9215249327324989,1.0430830028215128,3.178437570913981,1.713012637748032,0.9865193929139935,0.8252300260243549,0.7806156427045219,0.7303189281977914,0.7513724988725112,0.891175705371046,1.2940933763301723,1.0691552772060495,1.0239403882979254,1.2462112272078407,1.5920554037248023,0.7159394256672387
b3381,1.142531560227943,0.8218658260764322,0.5398892233760177,0.3051274887183631,2.4129114302797605,2.572860720334579,2.295670714072778,1.4660570656097514,1.6101114956042666,2.8541639079245957,1.96597290305603,1.7731497033663912,0.7045628780351272,1.1279895332361762,0.16278145545703324,0.34151832522997594,0.38977432319057886,0.7394603076369758,1.2584232264095052,1.2210290361369234,0.0,0.9498657646420855,3.1473569847390737,0.37875646733581264,0.844611793644078,0.7232290668373194,0.6677176282093324,0.3759761052124678,0.693738712273923,0.5365233367334299,0.3051090992422132,1.0298974020712073,0.3474956694626197,0.6586250220520645,0.9337344659188371,0.7461663452740861
b3382,3.6970776954660565,2.7282928411011516,2.869188520138679,1.0927955751488612,7.506566960536924,7.574814252811779,5.5444705908055605,5.273555694945238,5.026598768895449,5.064681467151823,4.816897641069261,4.045017633365712,2.7120180218335657,2.9195955426465416,2.2720478706561806,1.8356637765092754,1.9942037089279756,2.1948175233951575,3.3117058846400775,2.6362072652184807,2.5448853312243176,2.6730224620714034,5.535086313082789,0.9728330541639945,2.192972717456702,2.2179810624515843,1.6585027685595204,1.826098851974496,1.4059858162185168,1.959393001846425,1.0927443362018785,1.847387177872127,1.4576687783447995,1.7307883274070617,2.6669738985106957,5.473743691819389
b3383,4.23056858427032,3.4599490801195896,3.2558363320268016,2.3462709687029397,7.934655298248784,7.401884264781663,6.0742099397501885,5.612770779600969,5.017210663812389,4.875372767903477,4.428934682274803,4.369807641743855,3.277429891973304,3.735913835845559,1.9115861919319206,1.8602879284078544,1.8441371863560325,2.103498492777118,2.263417923803571,1.6277167556872205,1.8734167218373197,2.0399190445158157,5.580683728991662,2.842259430778833,1.7881625500599427,2.942939823128933,1.7086204190768566,1.4776717401812314,1.8656621536021951,1.5265436626898563,2.0624924802279185,1.7568889814079005,2.2246640781608265,2.119362974713483,3.3448870501169927,5.733698822425054
b3384,7.954600693633792,7.850379268255385,7.818963730057658,7.868453616612808,4.974723150067705,4.84714410554716,4.864964340727668,5.482935128535698,6.03189690424439,6.010021244163561,6.875651143057969,6.247781103746717,7.837398911404052,7.845856827422887,8.458171397169709,8.309494793517853,8.115164722812747,7.948867724560015,8.190211371877853,7.913886505578581,7.967667820521064,7.6312394943483755,7.409119464564722,7.914524485485062,6.746339811546343,8.288707697876207,6.416672001805692,6.669622557839152,6.954281738265735,6.524250740268892,6.988920367297575,7.183917172881904,7.290120984793188,7.126327678359615,7.656986721588674,6.607214819036268
b3385,7.372152165110434,7.279825543069503,7.27232876218403,7.391257136487283,4.313251670820648,3.7710265453786396,3.0866331832684826,4.161488164233645,5.277135637865105,5.122786817141434,5.8539192755856355,4.487056260053624,7.19305605000492,7.324947037683335,7.235117343750088,7.242816617057288,6.844625555969909,6.7860277334940315,7.0125397704527455,6.812120404243524,6.998970355775142,6.745584158381695,6.252104503960321,6.931798685732903,6.267375012313272,7.3114003222644275,6.489328701441075,6.9252477750405825,7.033948755136788,6.276328262608197,6.815124421535573,7.199028833667425,6.805973001341946,7.107130437158522,6.880078677607053,5.243198835755693
b3386,7.635986227069038,7.486265162630936,7.5724678032522945,7.636138730153305,3.2145749147069753,3.9016370497331616,3.193900592258653,4.181756164427806,5.459274619416417,5.230693612160931,6.196928339339401,5.261576364289305,7.394751941620918,7.483821538913523,7.396909642039627,7.373036864330052,6.730311725150497,6.818699408483897,7.159159714187977,7.0052769998015245,7.080054206349936,6.646331209487371,6.174964829403251,6.980114465201592,6.63667769725321,7.443454456595635,6.820370261190172,7.050170361983714,6.953839894189564,6.323332697001949,7.010898271201773,7.2596427555921546,7.123107882532081,7.12224205684444,7.313699217409525,4.794183679860012
b3387,6.46987449445731,6.4856178315482795,6.386880201441401,6.37305678311666,3.185486468352374,3.849438817342889,3.22499144497965,3.4336513255459225,4.626102055746452,4.35730634683436,5.7962885601928615,4.549528628105751,6.376630250973618,6.316296182196787,4.933909653684159,5.014553908914716,5.012325288258446,5.022514396215673,5.211932511862294,5.492393443716069,5.4066406550605794,5.510064852598676,5.31885941362353,5.4037314007665636,5.612327860964906,6.204609520993959,5.830143725637839,6.132226598985531,6.298523784437451,5.794477642880053,5.99368551791483,6.223692824585458,6.166447088382119,6.282456271632375,5.481257275424262,4.724248612990465
b3388,7.866988813985111,7.9313979594722825,8.1243028213045,8.172800109510817,6.372480856530339,6.669391572754383,6.742608287564535,6.7181860322907045,7.0930703336863585,7.269861736060543,8.08048349178415,7.560949497024569,7.913941519027096,7.998335768768678,7.79457981772915,7.498280193764013,7.243283763131934,7.221699466517539,8.03160284659854,7.860581759922273,8.100454044167913,7.9643424898850474,7.894059212192495,7.90982048827898,7.166414600885944,7.668376615879202,7.39942181995295,7.42687242727963,7.380900116290694,7.267613799833552,7.5774250204463085,7.668821074206886,7.627976677972185,7.632327765896698,7.53771389405787,7.271046974743137
b3389,8.261225825582324,8.260768666959963,8.357419514012738,8.274466459772025,5.646131855535297,5.923407548946778,5.750490783821266,6.430509666352258,6.787733044292203,6.8771231509935955,7.75765842335876,7.2319694002756565,8.170130292946478,8.334791009331466,7.357849755932239,7.45319158127397,7.058413482796289,7.097780020849288,7.34900535444212,7.614152306219156,7.642880388238866,7.740891643067428,7.922623190851886,7.803366674717088,8.725013430267595,8.29691302203126,8.832363506434321,9.101159140268717,9.221794104984605,8.871267762264711,9.049202908874319,9.179516269045251,8.999697701672622,8.989868978971684,8.570877713833148,7.828092464020345
b3390,9.41587004947141,9.49719733849239,9.271504531186418,9.255695090613527,5.423579978562204,6.476030068344556,5.5760988628991965,7.141481115123127,7.6740992830635815,7.924742961715027,8.767578270933384,8.044406992490247,9.468195678425234,9.45984581238847,8.660040162294605,8.704973935166496,8.626658888890146,8.577313569243879,8.928616680134533,8.600632992638122,9.003915159834815,8.593133852398369,8.62578230995492,8.53348765079509,8.456504473056643,9.013916302208404,8.275159892665712,8.529238406568647,8.624939974877268,8.331766847704092,8.92400229760708,8.935640155193283,8.62067988751498,8.727411058881087,8.918040117941219,7.521635518923477
b3391,2.138725939772433,2.2035461660167,1.7110836048305467,2.073280370560309,1.8706605089044204,1.5979041661796267,1.3641281354852208,1.7424128498504292,2.097085706940978,2.4303535765691278,1.9849079011631747,2.180669960938696,1.8131263250868024,1.6444558137412362,1.8848377157513512,2.0039839790156733,1.114798499605409,1.6787818159456116,2.148496593722815,2.1614868583106213,1.9386475474407237,2.3295131948318315,2.659203557801732,2.5347606647756917,1.52056138627814,1.6508373374724428,1.3672605994021207,1.6949092343777432,1.4543221981754209,1.3712895912517737,1.5807740454833688,1.8079346256860123,1.8822799061733233,1.3189097583195448,2.2773969716335447,1.6902615673899837
b3392,1.8173520479567773,1.3651325170837705,2.7339029098034873,1.752421205280178,0.5637869916216403,1.2981363329904658,1.3814509293866406,0.5080914053257827,1.124297429485624,2.453379633013442,1.6269350203250919,1.3472867795369343,1.8931659505954774,2.497320426716542,1.021384963636127,0.5962257745946636,0.9195342465035139,0.9724499105985164,1.8077907672361242,1.8280260662419503,0.0,1.6517766462894456,2.8729293501554247,0.0,0.7537247239168765,1.1171368776780148,1.2927273319690706,0.6511697410134505,1.618440413198285,0.40454689112670267,0.42055199309223984,0.99866188802799,0.4765135284267002,1.412984368869339,1.6690355362799552,1.559098178412388
b3393,0.0,0.901809595528587,1.76379034082329,1.3528506683028527,0.0,0.0,0.7967046685433498,0.47270076345819045,0.6246300710204151,1.9034262363411618,1.1882180109458833,1.6449617918110568,1.1676479970986064,1.0961831855826913,0.0,0.5557969700303034,0.0,0.37244153052979834,0.5453535245976545,0.8324997462753873,0.0,1.5691652833040022,0.0,0.0,0.27505831445789247,0.8945074788801105,0.0,0.0,0.3466797228179415,0.37545745033687133,0.0,1.152001260896451,0.0,0.8184945573295764,1.1383132664378621,0.0
b3394,0.9609761198062153,1.531668329663549,0.4071976729968317,1.4734889962283555,0.4421293921255865,0.6296282664724785,0.0,0.39684519204859914,1.4698497281762397,1.4216224748115602,1.3597578880488883,0.0,0.7472788241695681,1.6280086768272128,0.0,0.9705175429325565,0.41609843430629917,0.31097111037531583,0.8076164449649115,0.39924076517160234,1.1498957448346423,1.1407717883456154,0.0,0.0,0.5989419269690653,0.7668040700570173,0.24030022135260012,0.8919335627245163,0.2890455967974715,0.31354171986813284,0.8167954747079665,0.99866188802799,1.3031461413475454,1.3555489853390073,1.397810900493707,0.0
b3395,2.3022140313228334,2.3009661247426956,3.1541026430739607,3.126404535862205,2.7463439062687254,2.20121686183451,1.9698701896609707,2.5949436438464426,3.6600040092034036,2.16571123644247,4.048211481914508,2.5388329553205016,2.3200338206555564,2.728843610918759,2.447884320528233,2.74695203698235,2.4322960516889207,2.4140717082025898,2.6309887908744605,2.8440000606429225,2.1294917413574597,2.6515489874810023,2.623211298447626,2.7706769525301773,2.3992211107895653,2.796852880948727,2.3967278643194563,3.0964066226320672,3.874624519426948,2.3789349492802123,3.005243552488122,3.922768049854658,3.606066473624836,3.6861602560318762,3.820732864694468,2.5978700948117983
b3396,5.078400359478243,5.285468168713616,4.99555915663209,4.840548078569409,2.237782157225654,1.8725884778216946,1.6027807460509231,2.34631927315229,3.319739395391812,3.542654820947255,4.125626658190453,2.832829238606121,5.167996502857959,5.000299990465964,3.454947845404135,3.3525216774552096,3.398654412104537,3.2240528470145993,3.490109034225144,3.5090445787759723,3.665443177254896,3.5490190867845484,3.60660860954951,4.065339544975264,2.960661541867732,4.502275285099786,2.960745376969955,3.4945377783401064,3.9885878030006454,3.0515814244525234,3.8010602794988575,3.9799025657210874,3.979720983353785,4.133647800082328,4.405758231694004,2.4536118848463557
b3397,6.082037526442015,6.420362662203328,6.318117131196144,6.3597026303748505,4.923180808740903,5.801550569193228,3.9796669078889133,5.536401945006781,5.932027864447069,6.000559233010466,6.6512499050846365,5.974449002822312,6.351782881640417,6.203142007359029,6.81089503742302,6.7193147423920285,6.90381094830316,6.723220825990505,7.064908872793044,7.010877670170968,7.530012810356151,7.245883350625169,6.980183126025116,7.364811892231353,6.329479583196303,6.32501855366851,6.532759767674946,5.049701510500899,5.269814994786961,6.586506226582012,6.774545181380905,7.043372509055584,6.523240283121274,7.06557383776021,7.260636191327471,5.907503253031396
b3398,4.952999344517911,4.722450553859217,4.713009793792781,4.548250108060388,3.8588010519458984,4.17660814919532,2.3743920122351665,3.2456257919912224,3.4682864197965415,3.483671161485818,4.458662997612573,3.4536142416572337,4.630018619924686,4.554243366742502,3.8746864593187427,3.7772887234581245,3.652935717908052,3.7771104339300647,3.946376036202728,3.8779232704495876,3.8536665437410185,4.1335373601200835,4.519236476088389,4.400757624628413,4.0043099044931285,4.698287977554736,3.98180179189243,3.6335268718234945,3.6627590929611005,3.894309143402423,3.9839847633677956,4.040527746701547,4.530689305391639,4.332994343293312,5.033202753228181,4.1829671407195494
b3399,5.320800591548426,5.284381216419114,5.572615537815058,5.391620888940599,5.722827919416446,6.094932342878686,5.8236650866404895,5.991299703286342,5.357622888793803,6.306450434123677,5.5133204963829465,6.30496601020641,5.277835659268575,5.1875103111713585,6.639735714395796,6.184290060144964,5.4739769792349735,5.691414556887979,6.066400522756133,6.549081143776964,6.672661538958405,6.933754923292573,7.640815352526004,7.1394661734969,5.733326729415124,5.501678526971825,6.090591498235167,5.654859275168692,5.764446573362113,6.140792790301664,6.4740407150149215,6.2038366570801875,6.784318327844121,6.533052884877264,6.8557108225127035,7.029389200779996
b3400,5.731593360868169,5.7039286498046184,5.8996430855179405,6.126799071226005,5.619742870377608,6.4849024510909645,6.228639236158943,6.651402141930723,5.931502021927798,6.771479925704651,6.248837160358085,6.9531799068302655,5.811235535380026,5.936149658841876,8.170206091574546,7.8674306149629505,7.094043819481673,7.200150835648344,7.887805447135199,7.7690205561215055,8.445767262748612,7.926336591553399,8.287032183518996,7.973594820128937,6.3058334524055475,5.875691581551019,6.785434551396526,6.017732212436448,5.6572158814556115,6.612475040300481,6.844013813216148,6.510460750304209,7.190828328112259,6.5670570677698645,7.318063744116979,7.2387256873261245
b3401,6.336588558864078,6.292908234337405,6.587380693863735,6.582188963016143,5.305731038996961,6.40999806962037,6.395919818911641,6.767592474514215,5.913115470366188,6.971012691074933,6.236843986971363,7.1983781768923,6.256619061419072,6.343570037638451,8.064342431778137,7.644768745006259,7.142362849461141,6.972383399158499,7.946520848468867,7.792674705763423,8.558145172087983,8.05670379063591,8.396598035768376,8.178066609606143,7.6869861477366115,6.583721942731284,8.191698185183762,7.764483328854506,7.474841393442369,8.05452082352448,8.217186472544299,7.98312648318664,8.305571780780609,8.154141030677861,7.893897976374653,8.242321035181682
b3402,4.573969167577702,4.354939636538157,4.098416009637276,4.057849853279765,3.8438765835247146,4.14571549970664,3.394603640617941,3.5490160164914077,2.961122896977014,3.6510261821760985,4.221326830073955,3.7166073776993453,4.338117975821506,4.412133883711031,3.266638723979635,3.4715423063185358,3.366571838738268,3.4906771221754815,3.4571322009607712,3.2301128926656486,3.022025940971181,3.4834650840396812,4.2343050269394205,2.9420942795536384,4.017611930230615,4.356805765079819,3.5159312370162086,3.558431104048488,3.6629368454626348,3.6143490897779613,3.6279266670665296,3.459276518929206,3.3747100854300327,3.64584141647712,3.639811674563531,3.5812558074821514
